Customer ID,Recency,Frequency,Monetary,cluster,cluster_name
12393.0,-0.7555219250049582,-0.30060289664728373,-0.13814949053285688,0,regular Customer
12395.0,-0.8691003247325012,-0.05578285880743339,4.507390804764764e-05,0,regular Customer
12396.0,2.259468322308001,-0.42301291556720894,-0.1252947562083057,1,Lost Customer
12399.0,-0.7245459978065374,-0.17819287772735856,-0.1340208972081625,0,regular Customer
12400.0,-0.4251120348884695,-0.42301291556720894,-0.20676491654870147,0,regular Customer
12402.0,-0.6522688343435555,0.0666271601124918,-0.11409033731327238,0,regular Customer
12403.0,0.6796960351885395,-0.42301291556720894,-0.16341356473905053,1,Lost Customer
12404.0,2.3420707948371233,-0.42301291556720894,-0.22269702356065385,1,Lost Customer
12406.0,-0.5799916708805736,-0.17819287772735856,0.10398016705650866,0,regular Customer
12408.0,-0.7245459978065374,-0.17819287772735856,-0.0668673073613605,0,regular Customer
12409.0,-0.3631601804916279,-0.05578285880743339,1.1553758208057707,0,regular Customer
12410.0,0.48351516293187435,-0.42301291556720894,-0.1938484777043519,0,regular Customer
12411.0,-0.47673858021917087,-0.42301291556720894,-0.190873197949708,0,regular Customer
12412.0,-0.5490157436821528,-0.17819287772735856,-0.07608596261924466,0,regular Customer
12413.0,-0.5490157436821528,-0.42301291556720894,-0.20271485624920507,0,regular Customer
12414.0,0.08082810935240378,-0.17819287772735856,-0.18603780739823172,0,regular Customer
12415.0,-0.8277990884679401,0.31144719795234216,1.962832191685033,0,regular Customer
12416.0,2.0736127591174762,-0.42301291556720894,-0.20706670774553373,1,Lost Customer
12417.0,-0.4664132711530306,0.8010872736320429,0.12560479649495543,0,regular Customer
12418.0,-0.4354373439546098,-0.17819287772735856,-0.07804143494667463,0,regular Customer
12419.0,-0.7245459978065374,-0.30060289664728373,-0.1733592114301961,0,regular Customer
12421.0,-0.4147867258223292,-0.30060289664728373,-0.1970817945417892,0,regular Customer
12422.0,-0.6316182162112749,1.1683173303918184,0.2670124835668177,0,regular Customer
12423.0,-0.7038953796742569,-0.30060289664728373,-0.14418194876842255,0,regular Customer
12424.0,-0.3425095623593473,-0.30060289664728373,-0.05263600129512459,0,regular Customer
12425.0,-0.07405152663970029,-0.42301291556720894,-0.12161716682831981,0,regular Customer
12426.0,2.1355646135143176,-0.42301291556720894,-0.14424926279002082,1,Lost Customer
12427.0,-0.8691003247325012,-0.42301291556720894,-0.19574224551198346,0,regular Customer
12429.0,-0.9310521791293428,0.0666271601124918,0.18929507993052605,0,regular Customer
12431.0,-0.8484497066002207,1.0459073114718933,0.26053687468906345,0,regular Customer
12433.0,-0.9207268700632025,0.0666271601124918,0.5785810420362468,0,regular Customer
12434.0,-0.7658472340710984,-0.42301291556720894,-0.19643894563552564,0,regular Customer
12435.0,-0.6109675980789944,-0.05578285880743339,0.45412302560283085,0,regular Customer
12437.0,-0.6212929071451346,2.025187462831295,0.6376603149923353,0,regular Customer
12439.0,2.3420707948371233,-0.30060289664728373,-0.09985566554595654,1,Lost Customer
12440.0,0.0705028002862635,-0.30060289664728373,-0.13339824250837842,0,regular Customer
12441.0,-0.9207268700632025,-0.42301291556720894,-0.21032134068981048,0,regular Customer
12443.0,2.858336248144137,-0.42301291556720894,-0.17534497506734528,1,Lost Customer
12445.0,-0.3631601804916279,-0.42301291556720894,-0.19595765038109794,0,regular Customer
12449.0,-0.4664132711530306,-0.30060289664728373,-0.14356265976971838,0,regular Customer
12450.0,-0.5799916708805736,-0.17819287772735856,-0.17478290298699967,0,regular Customer
12451.0,0.08082810935240378,-0.17819287772735856,0.17794705778941636,0,regular Customer
12454.0,-0.6212929071451346,-0.05578285880743339,1.2456686055769808,0,regular Customer
12455.0,-0.10502745383812111,-0.05578285880743339,0.15312276852433146,0,regular Customer
12457.0,-0.20828054449952382,-0.42301291556720894,-0.15881152946244825,0,regular Customer
12458.0,-0.290883017028646,-0.30060289664728373,-0.13666409445625485,0,regular Customer
12459.0,1.5470219967443224,-0.42301291556720894,-0.17881725668145643,1,Lost Customer
12460.0,0.008550945889421882,-0.42301291556720894,-0.1931450461786499,0,regular Customer
12466.0,2.3420707948371233,-0.42301291556720894,-0.22342738069499518,1,Lost Customer
12467.0,-0.33218425329320705,-0.42301291556720894,-0.21489308465669352,0,regular Customer
12468.0,0.7313225805192409,-0.17819287772735856,0.10018141243764582,1,Lost Customer
12469.0,0.6900213442546798,-0.30060289664728373,0.11469207169351461,1,Lost Customer
12470.0,2.4143479583001053,-0.42301291556720894,-0.2060132433075207,1,Lost Customer
12471.0,-0.8381243975340804,5.4526679925892,2.0296862341357227,3,Loyal customer
12472.0,-0.8897509428647817,1.0459073114718933,1.03890685683571,0,regular Customer
12474.0,-0.7968231612695192,1.0459073114718933,0.336617425700157,0,regular Customer
12475.0,-0.47673858021917087,-0.42301291556720894,-0.1819697966929758,0,regular Customer
12476.0,-0.6109675980789944,0.9234972925519681,0.5890820294055782,0,regular Customer
12477.0,-0.5799916708805736,-0.17819287772735856,0.5618916522813138,0,regular Customer
12480.0,-0.5799916708805736,-0.17819287772735856,0.01514360895254142,0,regular Customer
12481.0,-0.9310521791293428,0.18903717903241699,0.5291815253859906,0,regular Customer
12482.0,1.2475880338262544,3.0044676141906965,2.4281470973852888,3,Loyal customer
12483.0,-0.7968231612695192,0.8010872736320429,0.06589613743692296,0,regular Customer
12484.0,0.2873342906752092,0.18903717903241699,-0.024660293918880288,0,regular Customer
12485.0,0.7622985077176617,-0.42301291556720894,-0.15035015694754475,1,Lost Customer
12486.0,-0.2495817807640849,-0.42301291556720894,-0.11341944089800955,0,regular Customer
12487.0,2.837685630011856,-0.42301291556720894,-0.19778410416713121,1,Lost Customer
12490.0,-0.7968231612695192,0.8010872736320429,0.2644848420558024,0,regular Customer
12492.0,-0.5386904346160125,-0.42301291556720894,-0.17908202516640967,0,regular Customer
12494.0,-0.9310521791293428,-0.17819287772735856,-0.1594745725751913,0,regular Customer
12495.0,1.9084078140592318,-0.42301291556720894,-0.18969520257173814,1,Lost Customer
12496.0,1.7019016327364265,-0.30060289664728373,-0.2237235623900276,1,Lost Customer
12497.0,-0.5696663618144333,-0.30060289664728373,0.3542020919423472,0,regular Customer
12499.0,1.0823830887680101,-0.42301291556720894,-0.1856204604643224,1,Lost Customer
12500.0,-0.20828054449952382,0.43385721687226736,-0.03936167623594417,0,regular Customer
12503.0,1.3301905063553767,-0.42301291556720894,-0.10346594090434419,1,Lost Customer
12504.0,-0.3941361076900487,-0.30060289664728373,-0.1964714807459648,0,regular Customer
12505.0,-0.48706388928531114,-0.42301291556720894,-0.12262799905265395,0,regular Customer
12507.0,1.3301905063553767,-0.42301291556720894,-0.16929344452566011,1,Lost Customer
12510.0,0.039526873087842695,0.31144719795234216,0.24089576508704588,0,regular Customer
12511.0,-0.28055770796250573,-0.42301291556720894,0.11620439337875592,0,regular Customer
12514.0,1.9187331231253721,-0.42301291556720894,-0.1647127253558973,1,Lost Customer
12516.0,-0.2599070898302252,-0.30060289664728373,-0.07984320692478854,0,regular Customer
12519.0,0.2150571272122273,-0.42301291556720894,-0.1865202245530194,0,regular Customer
12523.0,-0.8381243975340804,0.9234972925519681,0.05992538372115574,0,regular Customer
12524.0,-0.6935700706081166,0.5562672357921925,0.5151936716978684,0,regular Customer
12525.0,0.4422139266673133,-0.17819287772735856,-0.12054911768562714,0,regular Customer
12527.0,0.4009126904027522,-0.30060289664728373,-0.18639681551342255,0,regular Customer
12529.0,0.7519731986515215,-0.42301291556720894,-0.1942860188447407,1,Lost Customer
12530.0,-0.4147867258223292,0.0666271601124918,0.005468340248148919,0,regular Customer
12531.0,2.3833720311016844,-0.42301291556720894,-0.026954580155021595,1,Lost Customer
12533.0,1.7741787961994082,-0.30060289664728373,-0.07632829309699844,1,Lost Customer
12537.0,-0.48706388928531114,-0.42301291556720894,-0.147563356453376,0,regular Customer
12538.0,-0.7968231612695192,-0.42301291556720894,-0.19877137648390597,0,regular Customer
12539.0,-0.05340090850741975,-0.17819287772735856,0.40367789781708147,0,regular Customer
12540.0,-0.7968231612695192,1.4131373682316688,0.7635667047904743,0,regular Customer
12542.0,0.2976595997413495,-0.30060289664728373,-0.17572978689081542,0,regular Customer
12543.0,-0.07405152663970029,-0.42301291556720894,-0.11981763865092586,0,regular Customer
12547.0,0.4628645447995938,-0.42301291556720894,-0.21007115690953687,0,regular Customer
12549.0,1.2372627247601142,0.18903717903241699,-0.05301632551715484,1,Lost Customer
12553.0,-0.7245459978065374,-0.30060289664728373,-0.1269731191468228,0,regular Customer
12554.0,-0.07405152663970029,-0.42301291556720894,-0.17723088957245703,0,regular Customer
12555.0,2.3420707948371233,-0.42301291556720894,-0.21529360308520326,1,Lost Customer
12557.0,-0.8691003247325012,-0.05578285880743339,0.5247062648500651,0,regular Customer
12562.0,-0.7245459978065374,-0.30060289664728373,-0.09682653457403403,0,regular Customer
12563.0,-0.48706388928531114,-0.42301291556720894,-0.2018296768651877,0,regular Customer
12567.0,-0.9104015609970623,0.31144719795234216,0.2535878238594012,0,regular Customer
12568.0,1.9497090503237928,-0.42301291556720894,-0.22193861891731326,1,Lost Customer
12570.0,2.3420707948371233,-0.42301291556720894,-0.22109494984661485,1,Lost Customer
12573.0,-0.7658472340710984,-0.05578285880743339,-0.16731665609139068,0,regular Customer
12575.0,0.018876254955562152,-0.30060289664728373,-0.15991772321737993,0,regular Customer
12576.0,-0.6522688343435555,-0.17819287772735856,-0.1370231025714457,0,regular Customer
12577.0,-0.7658472340710984,0.0666271601124918,-0.11805625508577094,0,regular Customer
12578.0,-0.7245459978065374,-0.30060289664728373,-0.022471466316576285,0,regular Customer
12580.0,1.2475880338262544,-0.42301291556720894,-0.15830443049974124,1,Lost Customer
12582.0,-0.3425095623593473,-0.30060289664728373,-0.06498027095588878,0,regular Customer
12583.0,-0.8484497066002207,1.0459073114718933,0.5741686079204797,0,regular Customer
12586.0,-0.8381243975340804,-0.17819287772735856,-0.02047560557618735,0,regular Customer
12588.0,-0.5799916708805736,-0.17819287772735856,-0.1463359974595674,0,regular Customer
12589.0,-0.35283487142548764,0.18903717903241699,0.2244632905145463,0,regular Customer
12591.0,-0.6729194524758361,-0.30060289664728373,-0.12889942206489352,0,regular Customer
12592.0,0.659045417056259,-0.17819287772735856,0.010862437178890912,1,Lost Customer
12594.0,-0.7968231612695192,0.0666271601124918,-0.0332473192741006,0,regular Customer
12595.0,0.5041657810641549,-0.42301291556720894,-0.1962448568732506,1,Lost Customer
12598.0,0.08082810935240378,-0.17819287772735856,-0.06027165514508924,0,regular Customer
12599.0,-0.7658472340710984,0.18903717903241699,-0.08796800933170067,0,regular Customer
12600.0,-0.8691003247325012,0.9234972925519681,0.04449925377155039,0,regular Customer
12601.0,-0.5283651255498722,-0.42301291556720894,-0.21810171968621142,0,regular Customer
12605.0,-0.8174737794017999,-0.05578285880743339,-0.09146721655445114,0,regular Customer
12606.0,2.3420707948371233,-0.42301291556720894,-0.22743593068117263,1,Lost Customer
12608.0,-0.5283651255498722,-0.42301291556720894,-0.18314442636986575,0,regular Customer
12609.0,-0.8381243975340804,0.18903717903241699,0.029255993580620376,0,regular Customer
12613.0,-0.6935700706081166,0.0666271601124918,0.1618287153177087,0,regular Customer
12615.0,-0.4354373439546098,-0.05578285880743339,0.1572401428454261,0,regular Customer
12616.0,-0.6935700706081166,-0.42301291556720894,-0.18291892439751153,0,regular Customer
12619.0,1.0823830887680101,-0.42301291556720894,-0.2140696097924746,1,Lost Customer
12621.0,-0.9310521791293428,1.4131373682316688,1.0139625242321082,0,regular Customer
12623.0,-0.40446141675618896,0.18903717903241699,0.15644920309164637,0,regular Customer
12625.0,0.5557923263948563,-0.30060289664728373,0.048558289273926525,1,Lost Customer
12629.0,-0.7245459978065374,-0.30060289664728373,-0.054975163545664736,0,regular Customer
12631.0,0.008550945889421882,0.0666271601124918,0.08894782413325325,0,regular Customer
12632.0,0.6693707261223992,-0.30060289664728373,-0.13949240526374249,1,Lost Customer
12633.0,-0.7555219250049582,-0.17819287772735856,0.16446405926328125,0,regular Customer
12634.0,0.8242503621145033,-0.30060289664728373,-0.17481880379851875,1,Lost Customer
12635.0,-0.6522688343435555,-0.30060289664728373,-0.09053828305639491,0,regular Customer
12636.0,2.9202881025409786,-0.42301291556720894,-0.21397312636151705,1,Lost Customer
12637.0,-0.7968231612695192,-0.05578285880743339,0.030310579918993354,0,regular Customer
12638.0,1.8980825049930916,-0.42301291556720894,-0.20176685044502932,1,Lost Customer
12639.0,-0.2186058535656641,-0.30060289664728373,-0.13709266039376392,0,regular Customer
12643.0,-0.7245459978065374,0.18903717903241699,0.3318067169566001,0,regular Customer
12644.0,-0.2599070898302252,-0.17819287772735856,-0.0681731993803671,0,regular Customer
12645.0,-0.47673858021917087,-0.05578285880743339,-0.03187523513385573,0,regular Customer
12647.0,-0.9104015609970623,2.759647576350846,1.3634782404772068,0,regular Customer
12648.0,-0.18762992636724327,-0.17819287772735856,-0.14071864235719114,0,regular Customer
12649.0,-0.7555219250049582,0.0666271601124918,-0.04230666468086883,0,regular Customer
12651.0,-0.7968231612695192,-0.17819287772735856,-0.20020179944286937,0,regular Customer
12652.0,-0.2186058535656641,-0.42301291556720894,-0.2189038784435909,0,regular Customer
12653.0,0.7313225805192409,-0.42301291556720894,-0.010911405007432033,1,Lost Customer
12655.0,-0.33218425329320705,-0.42301291556720894,-0.20047105552926248,0,regular Customer
12656.0,-0.3115336351609265,-0.17819287772735856,0.03460184879588357,0,regular Customer
12661.0,-0.19795523543338356,-0.42301291556720894,-0.21161713560557732,0,regular Customer
12662.0,-0.8484497066002207,0.6786772547121177,0.12228733713052033,0,regular Customer
12663.0,1.7432028690009875,-0.30060289664728373,-0.20293362681939947,1,Lost Customer
12664.0,0.6074188717255576,-0.30060289664728373,-0.0964922082667626,1,Lost Customer
12665.0,-0.3941361076900487,-0.30060289664728373,-0.20167709841623163,0,regular Customer
12666.0,-0.6316182162112749,-0.42301291556720894,-0.08973163669757554,0,regular Customer
12668.0,-0.7968231612695192,0.18903717903241699,0.6270628441920465,0,regular Customer
12670.0,-0.7245459978065374,-0.30060289664728373,-0.14405180832666586,0,regular Customer
12671.0,1.5573473058104625,-0.42301291556720894,0.06442431635467666,1,Lost Customer
12672.0,1.4437689060829195,-0.42301291556720894,-0.20610299533631837,1,Lost Customer
12673.0,-0.559341052748293,-0.42301291556720894,-0.16029019413689044,0,regular Customer
12675.0,1.0101059253050282,-0.30060289664728373,-0.12225777193386343,1,Lost Customer
12676.0,-0.48706388928531114,0.0666271601124918,-0.06019424402025121,0,regular Customer
12677.0,1.0307565434373087,-0.30060289664728373,-0.18546563821464637,1,Lost Customer
12678.0,-0.8277990884679401,0.5562672357921925,1.6384773348130113,0,regular Customer
12681.0,-0.9104015609970623,2.3924175195910706,1.6864969140205028,0,regular Customer
12682.0,-0.9310521791293428,2.270007500671145,1.0879574624740154,0,regular Customer
12683.0,-0.9310521791293428,0.43385721687226736,0.24367359037833486,0,regular Customer
12686.0,-0.8691003247325012,-0.42301291556720894,-0.2197913016283282,0,regular Customer
12687.0,0.2563583634767884,-0.30060289664728373,0.010172468457508554,0,regular Customer
12691.0,-0.3631601804916279,-0.42301291556720894,-0.2146911425918987,0,regular Customer
12692.0,1.877431886860811,-0.42301291556720894,-0.2173444369432308,1,Lost Customer
12693.0,-0.6109675980789944,-0.17819287772735856,-0.1347546200435837,0,regular Customer
12694.0,-0.35283487142548764,-0.42301291556720894,-0.12055472718742702,0,regular Customer
12695.0,0.7519731986515215,-0.17819287772735856,-0.1372328979387603,1,Lost Customer
12696.0,-0.2186058535656641,-0.30060289664728373,-0.13421610787079752,0,regular Customer
12698.0,1.3921423607522183,-0.42301291556720894,-0.1916753567070875,1,Lost Customer
12699.0,-0.3941361076900487,-0.42301291556720894,-0.15820233756698385,0,regular Customer
12701.0,0.7622985077176617,-0.05578285880743339,-0.04482420908864443,1,Lost Customer
12703.0,1.83613065059625,-0.17819287772735856,-0.14868076921190743,1,Lost Customer
12705.0,-0.7451966159388179,0.0666271601124918,0.3192447986260015,0,regular Customer
12708.0,-0.900076251930922,0.5562672357921925,0.062035678298261746,0,regular Customer
12709.0,-0.9207268700632025,1.9027774439113696,2.1662304831471095,0,regular Customer
12711.0,1.608973851141164,-0.30060289664728373,-0.07956385373515569,1,Lost Customer
12712.0,-0.9310521791293428,0.6786772547121177,0.08406306996593822,0,regular Customer
12714.0,-0.6935700706081166,0.31144719795234216,0.8230947378905514,0,regular Customer
12717.0,1.3921423607522183,-0.42301291556720894,-0.19861094473243004,1,Lost Customer
12720.0,-0.8897509428647817,0.18903717903241699,0.048320446397612626,0,regular Customer
12721.0,-0.7245459978065374,-0.30060289664728373,-0.07755565209080705,0,regular Customer
12724.0,-0.7451966159388179,-0.17819287772735856,-0.08550319424084374,0,regular Customer
12725.0,-0.8691003247325012,-0.05578285880743339,0.02451596455974164,0,regular Customer
12726.0,-0.7038953796742569,-0.05578285880743339,-0.0721088258431464,0,regular Customer
12727.0,-0.13600338103654191,-0.17819287772735856,-0.0392001225841083,0,regular Customer
12728.0,-0.7451966159388179,-0.42301291556720894,-0.20355740341954354,0,regular Customer
12730.0,0.6796960351885395,-0.42301291556720894,-0.13675833408649246,1,Lost Customer
12731.0,-0.13600338103654191,0.0666271601124918,0.5420530882159413,0,regular Customer
12733.0,-0.6832447615419763,-0.17819287772735856,-0.000821033169850172,0,regular Customer
12734.0,-0.8381243975340804,-0.30060289664728373,-0.1704153448856314,0,regular Customer
12737.0,0.4422139266673133,-0.30060289664728373,0.1864892071302378,0,regular Customer
12738.0,-0.8587750156663609,-0.42301291556720894,-0.21236319934495826,0,regular Customer
12739.0,-0.7245459978065374,-0.30060289664728373,-0.03753297864919096,0,regular Customer
12741.0,0.7622985077176617,-0.30060289664728373,-0.18423491351975785,1,Lost Customer
12742.0,1.7535281780671277,-0.42301291556720894,-0.09499334938584095,1,Lost Customer
12744.0,0.039526873087842695,-0.05578285880743339,0.2232056402110185,0,regular Customer
12745.0,0.31831021787363,-0.17819287772735856,-0.12597014022500846,0,regular Customer
12746.0,0.8758769074452046,-0.42301291556720894,-0.20123394777404296,1,Lost Customer
12747.0,-0.8897509428647817,1.4131373682316688,0.34019292214738556,0,regular Customer
12748.0,-0.9310521791293428,17.081619789982092,2.3370779575649787,3,Loyal customer
12749.0,-0.5799916708805736,-0.05578285880743339,0.08506717078811252,0,regular Customer
12751.0,-0.11535276290426137,-0.42301291556720894,-0.19969470048016233,0,regular Customer
12755.0,-0.9310521791293428,0.6786772547121177,0.35569534132146896,0,regular Customer
12758.0,0.039526873087842695,0.0666271601124918,0.5680643480618759,0,regular Customer
12759.0,-0.7142206887403971,0.0666271601124918,0.1616727711676727,0,regular Customer
12760.0,-0.0017743631767183899,-0.42301291556720894,-0.1907722269173106,0,regular Customer
12761.0,0.018876254955562152,-0.30060289664728373,-0.14195273275315956,0,regular Customer
12763.0,-0.8897509428647817,-0.42301291556720894,-0.19388213471515106,0,regular Customer
12765.0,0.17375589094766622,0.18903717903241699,-0.07221204067626377,0,regular Customer
12766.0,-0.9207268700632025,-0.17819287772735856,0.11560193288545134,0,regular Customer
12767.0,-0.8277990884679401,-0.42301291556720894,-0.1232315814463185,0,regular Customer
12768.0,-0.05340090850741975,-0.42301291556720894,-0.21086658426475652,0,regular Customer
12770.0,0.008550945889421882,-0.42301291556720894,-0.01719180322255136,0,regular Customer
12771.0,0.30798490880748974,-0.42301291556720894,-0.19812067427512262,0,regular Customer
12773.0,1.1236843250325712,-0.42301291556720894,-0.21585230946446898,1,Lost Customer
12774.0,0.8242503621145033,-0.42301291556720894,-0.21871876488419564,1,Lost Customer
12775.0,-0.6935700706081166,-0.30060289664728373,-0.19612593543509366,0,regular Customer
12776.0,2.1871911588450192,-0.42301291556720894,-0.22356537443927166,1,Lost Customer
12777.0,0.018876254955562152,-0.42301291556720894,-0.17151480723840326,0,regular Customer
12778.0,-0.6109675980789944,-0.17819287772735856,-0.12282433161564896,0,regular Customer
12779.0,-0.8691003247325012,0.31144719795234216,0.0777108701277807,0,regular Customer
12780.0,1.4747448332813404,-0.42301291556720894,-0.19193900329168073,1,Lost Customer
12782.0,-0.8381243975340804,0.18903717903241699,0.026822591699842625,0,regular Customer
12784.0,0.7622985077176617,-0.42301291556720894,-0.09176115444876363,1,Lost Customer
12785.0,0.8242503621145033,-0.30060289664728373,-0.14133568755517534,1,Lost Customer
12786.0,1.5883232330088835,-0.42301291556720894,-0.14806148021320328,1,Lost Customer
12787.0,-0.4354373439546098,-0.42301291556720894,-0.18508194829153618,0,regular Customer
12788.0,0.08082810935240378,-0.05578285880743339,-0.1798785744219893,0,regular Customer
12789.0,0.5867682535932771,-0.30060289664728373,-0.20942942990363328,1,Lost Customer
12790.0,-0.4664132711530306,-0.42301291556720894,-0.1998450351283985,0,regular Customer
12791.0,-0.8484497066002207,0.18903717903241699,-0.13291470345323078,0,regular Customer
12792.0,0.813925053048363,-0.42301291556720894,-0.1819462367854164,1,Lost Customer
12793.0,-0.8691003247325012,-0.30060289664728373,-0.17685505295186665,0,regular Customer
12796.0,1.7845041052655486,-0.42301291556720894,-0.1870475177222059,1,Lost Customer
12797.0,-0.9310521791293428,-0.30060289664728373,-0.16785404636381693,0,regular Customer
12798.0,-0.35283487142548764,-0.42301291556720894,-0.05770474712147489,0,regular Customer
12799.0,0.7622985077176617,-0.42301291556720894,-0.20518303704114194,1,Lost Customer
12800.0,0.1531052728153857,-0.17819287772735856,-0.16424489290578925,0,regular Customer
12801.0,0.4628645447995938,-0.42301291556720894,-0.10954439705466869,0,regular Customer
12802.0,-0.13600338103654191,0.18903717903241699,-0.00666389024458071,0,regular Customer
12803.0,-0.6419435252774153,-0.42301291556720894,-0.10718952819908893,0,regular Customer
12804.0,0.10147872748468433,-0.30060289664728373,-0.19310353586533097,0,regular Customer
12805.0,-0.7658472340710984,-0.05578285880743339,-0.06880482928303093,0,regular Customer
12806.0,-0.20828054449952382,-0.05578285880743339,0.09319870459718449,0,regular Customer
12807.0,-0.7451966159388179,-0.42301291556720894,-0.19272994304546054,0,regular Customer
12808.0,-0.900076251930922,-0.17819287772735856,-0.18239724073012487,0,regular Customer
12809.0,1.1340096340987114,-0.30060289664728373,-0.0876886561420678,1,Lost Customer
12810.0,0.813925053048363,-0.30060289664728373,-0.1697713740790079,1,Lost Customer
12811.0,-0.7968231612695192,-0.30060289664728373,-0.1715596832528021,0,regular Customer
12813.0,0.4731898538657341,-0.17819287772735856,-0.04043757868115666,0,regular Customer
12817.0,-0.5799916708805736,-0.30060289664728373,-0.170898883940779,0,regular Customer
12819.0,0.029201564021702424,-0.42301291556720894,-0.16915096317994374,0,regular Customer
12820.0,-0.6006422890128541,0.31144719795234216,-0.033775734343647085,0,regular Customer
12821.0,1.608973851141164,-0.42301291556720894,-0.21542262162659997,1,Lost Customer
12823.0,-0.6316182162112749,1.0459073114718933,0.3022132292612772,0,regular Customer
12825.0,0.6796960351885395,-0.30060289664728373,-0.1716068030679209,1,Lost Customer
12826.0,-0.9310521791293428,0.18903717903241699,-0.06363511242428319,0,regular Customer
12829.0,0.9791299981066074,-0.42301291556720894,-0.21943678111457726,1,Lost Customer
12831.0,0.08082810935240378,-0.30060289664728373,-0.2033083415396299,0,regular Customer
12835.0,-0.290883017028646,4.4733878412297985,0.44820724500470227,3,Loyal customer
12836.0,-0.6832447615419763,0.8010872736320429,0.2159121659708451,0,regular Customer
12837.0,1.1753108703632726,-0.42301291556720894,-0.16760386258354334,1,Lost Customer
12838.0,-0.8484497066002207,0.5562672357921925,0.07484329280769407,0,regular Customer
12839.0,-0.9104015609970623,1.0459073114718933,0.27285421874118837,0,regular Customer
12840.0,-0.18762992636724327,-0.17819287772735856,-0.08223958609368721,0,regular Customer
12841.0,-0.8897509428647817,1.535547387151594,0.16492964791266937,0,regular Customer
12842.0,-0.5283651255498722,-0.30060289664728373,-0.14015208267540563,0,regular Customer
12843.0,-0.7555219250049582,2.14759748175122,0.31838542295026345,0,regular Customer
12844.0,-0.13600338103654191,-0.30060289664728373,-0.1935949282229984,0,regular Customer
12846.0,2.3420707948371233,-0.42301291556720894,-0.2280440006762771,1,Lost Customer
12847.0,-0.7038953796742569,-0.42301291556720894,-0.14392615548634907,0,regular Customer
12848.0,2.2697936313741414,-0.42301291556720894,-0.20645639394970935,1,Lost Customer
12849.0,-0.7658472340710984,-0.05578285880743339,-0.0009612707148465843,0,regular Customer
12850.0,-0.10502745383812111,-0.42301291556720894,-0.1927692095580595,0,regular Customer
12851.0,0.22538243627836757,-0.42301291556720894,-0.21308121557533985,0,regular Customer
12853.0,-0.290883017028646,0.0666271601124918,-0.01097647522831036,0,regular Customer
12854.0,1.0927083978341503,-0.05578285880743339,-0.042488412539184194,1,Lost Customer
